319 5 15
320 5 15
321 5 15
322 5 15
323 5 15
324 5 15
325 5 15
326 5 15
327 5 15
328 5 15
329 5 15
330 5 15
331 5 15
332 5 15
333 5 15
334 5 15
335 5 15
336 5 15
337 5 15
338 5 15
339 5 15
340 5 15
341 5 15
342 5 15
343 5 15
344 5 15
345 5 15
346 5 15
347 5 15
348 5 15
349 5 15
350 5 15
351 5 15
352 5 15
353 5 15
354 5 15
355 5 15
356 5 15
357 5 15
358 5 15
359 5 15
360 5 15
361 5 15
362 5 15
363 5 15
364 5 15
365 5 15
366 5 15
367 5 15
368 5 15
369 5 15
370 5 15
371 5 15
372 5 15
373 5 15
374 5 15
375 5 15
376 5 15
377 4 16
378 4 16
379 4 16
380 4 16
381 4 16
382 4 16
383 4 16
384 4 16
385 4 16
386 4 16
387 4 16
388 4 16
389 4 16
390 4 16
391 4 16
392 4 16
393 4 16
394 4 16
395 4 16
396 4 16
397 4 16
398 4 16
399 4 16
400 4 16
401 4 16
402 4 16
403 4 16
404 4 16
405 4 16
406 4 16
407 4 16
408 4 16
409 4 16
410 4 16
411 4 16
412 4 16
413 4 16
414 4 16
415 4 16
416 4 16
417 4 16
418 4 16
419 4 16
420 4 16
421 4 16
422 4 16
423 4 16
424 4 16
425 4 16
426 4 16
427 4 16
428 4 16
429 4 16
430 4 16
431 4 16
432 4 16
433 4 16
434 4 16
435 4 16
436 4 16
437 4 16
438 4 16
439 4 16
440 4 16
441 4 16
442 4 16
443 4 16
444 4 16
445 4 16
446 4 16
447 4 16
448 4 16
449 4 16
450 4 16
451 4 16
452 4 16
453 4 16
454 4 16
455 4 16
456 4 16
457 4 16
458 4 16
459 4 16
460 4 16
461 4 16
462 4 16
463 4 16
464 4 16
465 4 16
466 4 16
467 3 17
468 3 17
469 3 17
470 3 17
471 3 17
472 3 17
473 3 17
474 3 17
475 3 17
476 3 17
477 3 17
478 3 17
479 3 17
480 3 17
481 3 17
482 3 17
483 3 17
484 3 17
485 3 17
486 3 17
487 3 17
488 3 17
489 3 17
490 3 17
491 3 17
492 3 17
493 3 17
494 3 17
495 3 17
496 3 17
497 3 17
498 3 17
499 3 17
500 3 17
501 3 17
502 3 17
503 3 17
504 3 17
505 3 17
506 3 17
507 3 17
508 3 17
509 3 17
510 3 17
511 3 17
512 3 17
513 3 17
514 3 17
515 3 17
516 3 17
517 3 17
518 3 17
519 3 17
520 3 17
521 2 18
522 2 18
523 2 18
524 2 18
525 2 18
526 2 18
527 2 18
528 2 18
529 2 18
530 2 18
531 2 18
532 2 18
533 2 18
534 2 18
535 2 18
536 2 18
537 2 18
538 2 18
539 2 18
540 2 18
541 2 18
542 2 18
543 2 18
544 2 18
545 2 18
546 2 18
547 2 18
548 2 18
549 2 18
550 2 18
551 2 18
552 2 18
553 2 18
554 2 18
555 2 18
556 2 18
557 2 18
558 2 18
559 2 18
560 2 18
561 2 18
562 2 18
563 2 18
564 2 18
565 2 18
566 2 18
567 2 18
568 2 18
569 2 18
570 2 18
571 2 18
572 2 18
573 2 18
574 2 18
575 2 18
576 2 18
577 2 18
578 2 18
579 2 18
580 2 18
581 2 18
582 2 18
583 2 18
584 2 18
585 2 18
586 2 18
587 2 18
588 2 18
589 2 18
590 2 18
591 2 18
592 2 18
593 2 18
594 2 18
595 2 18
596 2 18
597 2 18
598 2 18
599 2 18
600 2 18
601 2 18
602 2 18
603 2 18
604 1 19
605 1 19
606 1 19
607 1 19
608 1 19
609 1 19
610 1 19
611 1 19
612 1 19
613 1 19
614 1 19
615 1 19
616 1 19
617 1 19
618 1 19
619 1 19
620 1 19
621 1 19
622 1 19
623 1 19
624 1 19
625 1 19
626 1 19
627 1 19
628 1 19
629 1 19
630 1 19
631 1 19
632 1 19
633 1 19
634 1 19
635 1 19
636 1 19
637 1 19
638 1 19
639 1 19
640 1 19
641 1 19
642 1 19
643 1 19
644 1 19
645 1 19
646 1 19
647 1 19
648 1 19
649 1 19
650 1 19
651 1 19
652 1 19
653 1 19
654 1 19
655 1 19
656 1 19
657 1 19
658 1 19
659 1 19
660 1 19
661 1 19
662 1 19
663 1 19
664 1 19
665 1 19
666 1 19
667 1 19
668 1 19
669 1 19
670 1 19
671 1 19
672 1 19
673 1 19
674 1 19
675 1 19
676 1 19
677 1 19
678 1 19
679 1 19
680 1 19
681 1 19
682 1 19
683 1 19
684 1 19
685 1 19
686 1 19
687 1 19
688 1 19
689 1 19
690 1 19
691 1 19
692 1 19
693 1 19
694 1 19
695 1 19
696 1 19
697 1 19
698 1 19
699 1 19
700 1 19
701 1 19
702 1 19
703 1 19
704 1 19
705 1 19
706 1 19
707 1 19
708 1 19
709 1 19
710 1 19
711 1 19
712 1 19
713 1 19
714 1 19
715 1 19
716 1 19
717 1 19
718 1 19
719 1 19
720 1 19
721 1 19
722 1 19
723 1 19
724 1 19
725 1 19
726 1 19
727 1 19
728 1 19
729 1 19
730 1 19
731 1 19
732 1 19
733 1 19
734 1 19
735 1 19
736 1 19
737 1 19
738 1 19
739 1 19
740 1 19
741 1 19
742 1 19
743 1 19
744 1 19
745 1 19
746 1 19
747 1 19
748 1 19
749 1 19
750 1 19
751 1 19
752 1 19
753 1 19
754 1 19
755 1 19
756 1 19
757 1 19
758 1 19
759 1 19
760 1 19
761 1 19
762 1 19
763 1 19
764 1 19
765 1 19
766 1 19
767 1 19
768 1 19
769 1 19
770 1 19
771 1 19
772 1 19
773 1 19
774 1 19
775 1 19
776 1 19
777 1 19
778 1 19
779 1 19
780 1 19
781 1 19
782 1 19
783 1 19
784 1 19
785 1 19
786 1 19
787 1 19
788 1 19
789 1 19
790 1 19
791 1 19
792 1 19
793 1 19
794 1 19
795 1 19
796 1 19
797 1 19
798 1 19
799 1 19
800 1 19
801 1 19
802 1 19
803 1 19
804 1 19
805 1 19
806 1 19
807 1 19
808 1 19
809 1 19
810 1 19
811 1 19
812 1 19
813 1 19
814 1 19
815 1 19
816 1 19
817 1 19
818 1 19
819 1 19
820 1 19
821 0 20
822 0 20
823 0 20
824 0 20
825 0 20
826 0 20
827 0 20
828 0 20
829 0 20
830 0 20
831 0 20
832 0 20
833 0 20
834 0 20
835 0 20
836 0 20
837 0 20
838 0 20
839 0 20
840 0 20
841 0 20
842 0 20
843 0 20
844 0 20
845 0 20
846 0 20
847 0 20
848 0 20
849 0 20
850 0 20
851 0 20
852 0 20
853 0 20
854 0 20
855 0 20
856 0 20
857 0 20
858 0 20
859 0 20
860 0 20
861 0 20
862 0 20
863 0 20
864 0 20
865 0 20
866 0 20
867 0 20
868 0 20
869 0 20
870 0 20
871 0 20
872 0 20
873 0 20
874 0 20
875 0 20
876 0 20
877 0 20
878 0 20
879 0 20
880 0 20
881 0 20
882 0 20
883 0 20
884 0 20
885 0 20
886 0 20
887 0 20
888 0 20
889 0 20
890 0 20
891 0 20
892 0 20
893 0 20
894 0 20
895 0 20
896 0 20
897 0 20
898 0 20
899 0 20
900 0 20
901 0 20
902 0 20
903 0 20
904 0 20
905 0 20
906 0 20
907 0 20
908 0 20
909 0 20
910 0 20
911 0 20
912 0 20
913 0 20
914 0 20
915 0 20
916 0 20
917 0 20
918 0 20
919 0 20
920 0 20
921 0 20
922 0 20
923 0 20
924 0 20
925 0 20
926 0 20
927 0 20
928 0 20
929 0 20
930 0 20
931 0 20
932 0 20
933 0 20
934 0 20
935 0 20
936 0 20
937 0 20
938 0 20
939 0 20
940 0 20
941 0 20
942 0 20
943 0 20
944 0 20
945 0 20
946 0 20
947 0 20
948 0 20
949 0 20
950 0 20
951 0 20
952 0 20
953 0 20
954 0 20
955 0 20
956 0 20
957 0 20
958 0 20
959 0 20
960 0 20
961 0 20
962 0 20
963 0 20
964 0 20
965 0 20
966 0 20
967 0 20
968 0 20
969 0 20
970 0 20
971 0 20
972 0 20
973 0 20
974 0 20
975 0 20
976 0 20
977 0 20
978 0 20
979 0 20
980 0 20
981 0 20
982 0 20
983 0 20
984 0 20
985 0 20
986 0 20
987 0 20
988 0 20
989 0 20
990 0 20
991 0 20
992 0 20
993 0 20
994 0 20
995 0 20
996 0 20
997 0 20
998 0 20
999 0 20
